year,term,college,subject,subject_name,number,name,description,credit_hours,gen_ed,gen_ed_name,crn,section,section_info,section_notes,section_attributes,section_capp_area,section_co_request,section_special_approval,part_of_term,start_date,end_date,meeting,type,type_name,start_time,end_time,days,room,building,instructor
2021,Winter,KV,ASTR,Astronomy,100,Introduction to Astronomy,"Introduces the student to the basic concepts of modern astronomy. Covers topics including the night sky; the solar system and its origin; the nature and evolution of stars; stellar remnants, including white dwarfs, neutron stars, and black holes; extrasolar planetary systems; galaxies and quasars; dark matter and dark energy; the Big Bang and the fate of the universe; and life in the universe. Credit is not given for ASTR 100 if credit in any of ASTR 121, ASTR 122, ASTR 210, or equivalent has been earned. Students with credit in PHYS 211 are encouraged to take ASTR 210.",3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10005,ONL,,,Nat Sci & Tech - Phys Sciences course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Dunne, B"
2021,Winter,KV,ASTR,Astronomy,330,Extraterrestrial Life,"Scientific discussion of the search for extraterrestrial life. Topics include: cosmic evolution (protons to heavy elements to molecules); terrestrial evolution (chemical, biological, and cultural); high technology searches for extraterrestrial life in the solar system (Mars, Venus, outer planets); and beyond the solar system (Drake equation and current SETI projects).",3 hours.,,Nat Sci & Tech - Phys Sciences,10064,ONL,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Looney, L"
2021,Winter,KV,ATMS,Atmospheric Sciences,120,Severe and Hazardous Weather,"Most extreme manifestations of weather and climate are analyzed in terms of their physical basis and their historical, economic and human consequences. Emphasis is placed on the interplay between technological advances, the evolution of meteorology as a science, and the impacts of extreme weather (winter storms, floods, severe thunderstorms, hurricanes, El Nino). Technological advances include satellites, weather radars and profilers, and computer models used for weather prediction. Same as ESE 120.",3 hours.,1PS,Nat Sci & Tech - Phys Sciences,10002,ONL,,,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Choate, J"
2021,Winter,KV,ATMS,Atmospheric Sciences,120,Severe and Hazardous Weather,"Most extreme manifestations of weather and climate are analyzed in terms of their physical basis and their historical, economic and human consequences. Emphasis is placed on the interplay between technological advances, the evolution of meteorology as a science, and the impacts of extreme weather (winter storms, floods, severe thunderstorms, hurricanes, El Nino). Technological advances include satellites, weather radars and profilers, and computer models used for weather prediction. Same as ESE 120.",3 hours.,1QR2,Quantitative Reasoning II,10002,ONL,,,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Choate, J"
2021,Winter,KM,BADM,Business Administration,300,The Legal Environment of Bus,"Introduction to law and the legal system, litigation, contracts, business organizations, intellectual property, employment law and governmental regulation of business.",3 hours.,,Quantitative Reasoning II,10013,OL ,Please be aware this course will be cancelled if a 20 student minimum enrollment is not met.   Please find information about the online course here: http://publish.illinois.edu/onlinestudentorientation/.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Wright, M"
2021,Winter,KM,BADM,Business Administration,310,Mgmt and Organizational Beh,"General analysis of management and organizational behavior from a systems point of view, including classical organizational theory and management, organizational behavior, and management science; environmental forces; planning, organizing, and control processes; motivation, incentives, leadership, communication, and interpersonal relations; and discussion of production and decision-making and mathematical models.",3 hours.,,Quantitative Reasoning II,10014,OL ,Please be aware this course will be cancelled if a 20 student minimum enrollment is not met.   Please find information about the online course here: http://publish.illinois.edu/onlinestudentorientation/.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"White, J"
2021,Winter,KM,BADM,Business Administration,320,Principles of Marketing,"Emphasizes the concepts of planning, organization, control, and decision making as they are applied in the management of the marketing function. Provides an overview of aspects of the marketing discipline.",3 hours.,,Quantitative Reasoning II,10056,OL ,Please be aware this course will be cancelled if a 20 student minimum enrollment is not met. Please find information about the online course here: http://publish.illinois.edu/onlinestudentorientation/.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Gill, S"
2021,Winter,KM,BADM,Business Administration,350,IT for Networked Organizations,"Examines the information technology and its impact on modern organizations. Topics include: (1) IT, Internet Technologies, E-Commerce and business models, (2) organizing and modeling enterprise data, (3) Network protocol and architecture, (4) development of IT systems, and (5) IT management and organization design.",3 hours.,,Quantitative Reasoning II,10015,OL ,Please be aware this course will be cancelled if a 20 student minimum enrollment is not met.   Please find information about the online course here: http://publish.illinois.edu/onlinestudentorientation/.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Sachdev, V"
2021,Winter,KM,BADM,Business Administration,375,Operations Management,"Explores methods of design and management of manufacturing and service business processes; central concepts include managing process-speed, -capacity, -inventory, and -uncertainty; additional topics include simultaneous product and process design, and an introduction to quality management, process improvement and lean thinking.",3 hours.,,Quantitative Reasoning II,10016,OL ,Please be aware this course will be cancelled if a 20 student minimum enrollment is not met.   Please find information about the online course here: http://publish.illinois.edu/onlinestudentorientation/.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Scott, N"
2021,Winter,KM,BADM,Business Administration,380,International Business,"Introduces the field of international business and management. Examines the economic, political, and legal environments of international business. Analyzes differences in financial management, marketing, and management practices for firms doing business abroad.",3 hours.,,Quantitative Reasoning II,10017,OL ,Please be aware this course will be cancelled if a 20 student minimum enrollment is not met.   Please find information about the online course here: http://publish.illinois.edu/onlinestudentorientation/.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Bucheli, M"
2021,Winter,KM,BADM,Business Administration,395,Senior Research II,Research and readings course for students majoring in business administration. May be taken by students in the college honors program in partial fulfillment of the honors requirements. May be repeated if topics vary. Not applicable to graduate or professional hours.,1 TO 4 hours.,,Quantitative Reasoning II,10084,OL ,"The course will focus on the ever growing area of social media marketing. Topics of the course will range from omni-channel marketing, to digital maturity of firms, to social media plan development, to social media segmentation, targeting, and positioning. The course will be giving students a hands-on approach to social media marketing with social media analytics, content creation, and interactive discussion.  Please be aware this course will be cancelled if a 20 student minimum enrollment is not met. Please find information about the online course here: http://publish.illinois.edu/onlinestudentorientation/.",,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Wolters, M"
2021,Winter,KY,CHLH,Kinesiology & Community Health,100,Contemporary Health,"Examines concepts of health and health promotion in contemporary society with emphasis on a healthy lifestyle for individuals and groups. Topics include self care, health insurance, exercise, nutrition and weight control, sexuality, contraception, tobacco, alcohol, cardiovascular health, infectious diseases, and cancer.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10028,ON ,"Even though you see Departmental Approval Required, registration will close at 9 AM on the first day of instruction and no overrides will be provided after that time.  It takes 24 hours after registering for this course to show up on compass.",,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Trask, J"
2021,Winter,KY,CHLH,Kinesiology & Community Health,330,Disability in American Society,Same as REHB 330. See REHB 330.,3 hours.,1SS,Social & Beh Sci - Soc Sci,10086,LR1,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Rice, L"
2021,Winter,KV,CLCV,Classics,102,Medical Terms-GRK & LAT Roots,Introduction to the study of Greek and Latin medical terms in various medical fields and to the linguistic patterns governing the combination of various roots through practical application of usage.,3 hours.,,Social & Beh Sci - Soc Sci,10071,A  ,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Stanull, J"
2021,Winter,KV,CLCV,Classics,115,Mythology of Greece and Rome,"Studies the major myths of Greece and Rome and their impact upon later art, music, and literature. Shares two hours of lecture with CLCV 111; additional hour of lecture-discussion for a closer analysis of topics. Credit is not given for both CLCV 115 and CLCV 111.",3 hours.,1WCC,Cultural Studies - Western,10083,A  ,,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Scheele, G"
2021,Winter,KV,CLCV,Classics,115,Mythology of Greece and Rome,"Studies the major myths of Greece and Rome and their impact upon later art, music, and literature. Shares two hours of lecture with CLCV 111; additional hour of lecture-discussion for a closer analysis of topics. Credit is not given for both CLCV 115 and CLCV 111.",3 hours.,1LA,Humanities – Lit & Arts,10083,A  ,,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Scheele, G"
2021,Winter,KV,CMN,Communication,210,Public Comm in Everyday Life,"Introduces concepts useful for the critical analysis of public communication in everyday life. Drawing on communication theory and practice, especially theories of rhetoric, the course investigates techniques of persuasion, offers tools for critical analysis of public discourse, and considers the political and ethical implications of various forms of public communication.",3 hours.,1HP,Humanities – Hist & Phil,10085,A  ,,,"Humanities - Hist & Phil, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"O'Gorman, T"
2021,Winter,KV,CMN,Communication,210,Public Comm in Everyday Life,"Introduces concepts useful for the critical analysis of public communication in everyday life. Drawing on communication theory and practice, especially theories of rhetoric, the course investigates techniques of persuasion, offers tools for critical analysis of public discourse, and considers the political and ethical implications of various forms of public communication.",3 hours.,1WCC,Cultural Studies - Western,10085,A  ,,,"Humanities - Hist & Phil, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"O'Gorman, T"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1WCC,Cultural Studies - Western,10027,OL1,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Beck, K"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1LA,Humanities – Lit & Arts,10027,OL1,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Beck, K"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1WCC,Cultural Studies - Western,10027,OL1,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Sapozhnikov, A"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1LA,Humanities – Lit & Arts,10027,OL1,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Sapozhnikov, A"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1WCC,Cultural Studies - Western,10068,OL2,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Beck, K"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1LA,Humanities – Lit & Arts,10068,OL2,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Beck, K"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1WCC,Cultural Studies - Western,10068,OL2,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"MacMaster, C"
2021,Winter,KR,DANC,Dance,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,1LA,Humanities – Lit & Arts,10068,OL2,This online course will use Compass.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"MacMaster, C"
2021,Winter,KV,ECON,Economics,102,Microeconomic Principles,"Introduction to the functions of individual decision-makers, both consumers and producers, within the larger economic system. Primary emphasis on the nature and functions of product markets, the theory of the firm under varying conditions of competition and monopoly, and the role of government in prompting efficiency in the economy. Credit is not given for ECON 102 and ACE 100.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10019,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters).",,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Dee, E"
2021,Winter,KV,ECON,Economics,102,Microeconomic Principles,"Introduction to the functions of individual decision-makers, both consumers and producers, within the larger economic system. Primary emphasis on the nature and functions of product markets, the theory of the firm under varying conditions of competition and monopoly, and the role of government in prompting efficiency in the economy. Credit is not given for ECON 102 and ACE 100.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10019,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters).",,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"DiIanni, I"
2021,Winter,KV,ECON,Economics,103,Macroeconomic Principles,"Introduction to the theory of determination of total or aggregate income, employment, output, price levels, and the role of money in the economy. Primary emphasis on monetary and fiscal policy, inflation, unemployment, economic growth, and international economics.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10020,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters).",,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"McDermott, E"
2021,Winter,KV,ECON,Economics,103,Macroeconomic Principles,"Introduction to the theory of determination of total or aggregate income, employment, output, price levels, and the role of money in the economy. Primary emphasis on monetary and fiscal policy, inflation, unemployment, economic growth, and international economics.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10020,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters).",,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Rodrigues Silva Tabak, D"
2021,Winter,KV,ECON,Economics,202,Economic Statistics I,"Introduction of basic concepts in statistics including the presentation of data, descriptive statistics, probability theory, discrete and continuous distributions, sampling distributions, estimation, and hypothesis testing. The approach of the class includes both learning the concepts behind basic statistics and also how to apply these concepts in ""real-life"" situations. Utilizes a practical project format. To complete the Business Statistics sequence, students must also complete ECON 203. Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",3 hours.,1QR1,Quantitative Reasoning I,10051,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters). Most of this course will be very flexible in timing to accommodate students' schedules. There are two fixed times for the midterm and the final exam. The midterm exam will be held on January 4 from approximately 5-7pmCST and the final exam will be held on January 15 from approximately 5-7pmCST. We intend that all exams will be taken online using ProctorU (pandemic issues may cause changes to this policy.) ProctorU is an online proctoring service that allows students to take exams remotely. Students will be responsible for the ProctorU exam charges (paid directly to ProctorU)~ cost is pending, but will follow the typical ProctorU pricing structure.",,Quantitative Reasoning I course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Schultz, C"
2021,Winter,KV,ECON,Economics,202,Economic Statistics I,"Introduction of basic concepts in statistics including the presentation of data, descriptive statistics, probability theory, discrete and continuous distributions, sampling distributions, estimation, and hypothesis testing. The approach of the class includes both learning the concepts behind basic statistics and also how to apply these concepts in ""real-life"" situations. Utilizes a practical project format. To complete the Business Statistics sequence, students must also complete ECON 203. Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",3 hours.,1QR1,Quantitative Reasoning I,10051,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters). Most of this course will be very flexible in timing to accommodate students' schedules. There are two fixed times for the midterm and the final exam. The midterm exam will be held on January 4 from approximately 5-7pmCST and the final exam will be held on January 15 from approximately 5-7pmCST. We intend that all exams will be taken online using ProctorU (pandemic issues may cause changes to this policy.) ProctorU is an online proctoring service that allows students to take exams remotely. Students will be responsible for the ProctorU exam charges (paid directly to ProctorU)~ cost is pending, but will follow the typical ProctorU pricing structure.",,Quantitative Reasoning I course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Stocker, A"
2021,Winter,KV,ECON,Economics,203,Economic Statistics II,"Continuation of ECON 202. Builds upon point and interval estimation as well as hypothesis testing skills first introduced in ECON 202. Utilizes a practical project format to extend the student skill set to include simple and multiple linear regression and time series techniques. Students will: Understand the relevance of statistics in their future course-work and professions; Be trained to identify the proper statistical technique to apply to a problem; Be adept at finding the answers to statistical queries using excel; Be able to properly interpret the results of their analysis. Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",3 hours.,,Quantitative Reasoning I,10021,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters).",,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Armendariz Buaun, R"
2021,Winter,KV,ECON,Economics,203,Economic Statistics II,"Continuation of ECON 202. Builds upon point and interval estimation as well as hypothesis testing skills first introduced in ECON 202. Utilizes a practical project format to extend the student skill set to include simple and multiple linear regression and time series techniques. Students will: Understand the relevance of statistics in their future course-work and professions; Be trained to identify the proper statistical technique to apply to a problem; Be adept at finding the answers to statistical queries using excel; Be able to properly interpret the results of their analysis. Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",3 hours.,,Quantitative Reasoning I,10021,ONL,"For Winter Session, students only need to register for the one ONL CRN (instead of a Lecture and Discussion section as in fall and spring semesters).",,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Wang, S"
2021,Winter,KV,ECON,Economics,302,Inter Microeconomic Theory,"Microeconomic analysis including value and distribution theory; analysis of the pricing of the factors of production integrated in a micro-general equilibrium context which builds towards explaining the resource allocation process. Prerequisite: ECON 102 or equivalent. MATH 220, MATH 221, MATH 234 or equivalent.",3 hours.,,Quantitative Reasoning I,10026,ONL,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Buckley, B"
2021,Winter,KV,ECON,Economics,302,Inter Microeconomic Theory,"Microeconomic analysis including value and distribution theory; analysis of the pricing of the factors of production integrated in a micro-general equilibrium context which builds towards explaining the resource allocation process. Prerequisite: ECON 102 or equivalent. MATH 220, MATH 221, MATH 234 or equivalent.",3 hours.,,Quantitative Reasoning I,10026,ONL,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"De Souza Godeli, A"
2021,Winter,KV,ECON,Economics,415,Environmental Economics,"Application of economic theory to topical issues such as pollution, climate change, and the environmental impacts of overpopulation. Both market-based and regulatory solutions to these problems are discussed. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECON 202; ECON 302; MATH 220/MATH 221 or other Calculus course.",3 OR 4 hours.,,Quantitative Reasoning I,10081,ONL,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Buckley, B"
2021,Winter,KV,ECON,Economics,420,International Economics,"Introduction to the theory of international trade and finance with selected application to current problems of  trade policy, balance of payments adjustment, the international monetary system, and globalization issues. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 302 or equivalent, or consent of instructor; ECON 303 is recommended.",2 TO 4 hours.,,Quantitative Reasoning I,10080,ONL,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Dee, E"
2021,Winter,KV,ECON,Economics,420,International Economics,"Introduction to the theory of international trade and finance with selected application to current problems of  trade policy, balance of payments adjustment, the international monetary system, and globalization issues. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 302 or equivalent, or consent of instructor; ECON 303 is recommended.",2 TO 4 hours.,,Quantitative Reasoning I,10080,ONL,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"DiIanni, I"
2021,Winter,KV,ECON,Economics,471,Intro to Applied Econometrics,"Introduction to specification, estimation, prediction and evaluation of econometric models, emphasizing the interplay between statistical theory and economic applications. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 203 or equivalent; ECON 302 or ECON 303.",2 TO 4 hours.,,Quantitative Reasoning I,10108,ONL,,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Arvin-Rad, H"
