start_date,end_date,start_time,end_time,days,building,type
2013-07-08Z,2013-08-01Z,12:00 PM,01:50 PM,MWR,Foreign Languages Building,LCD
2013-07-08Z,2013-08-01Z,12:00 PM,01:50 PM,MWR,Foreign Languages Building,LCD
2013-07-08Z,2013-08-01Z,12:00 PM,01:50 PM,MWR,Foreign Languages Building,LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,01:00 PM,04:50 PM,MTWRF,,LAB
2013-05-13Z,2013-08-01Z,01:00 PM,04:50 PM,MTWRF,,LAB
2013-05-13Z,2013-08-01Z,01:00 PM,04:50 PM,MTWRF,Temple Hoyne Buell Hall,LAB
2013-05-13Z,2013-08-01Z,01:00 PM,04:50 PM,MTWRF,Temple Hoyne Buell Hall,LAB
2013-05-13Z,2013-08-01Z,01:00 PM,04:50 PM,MTWRF,Temple Hoyne Buell Hall,LAB
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-05-13Z,2013-08-01Z,08:00 AM,11:50 AM,MTWRF,,LAB
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,LEC
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-06-07Z,ARRANGED,,,,CNF
2013-05-13Z,2013-08-01Z,ARRANGED,,,,CNF
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,07:00 PM,08:30 PM,W,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-06-07Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,05:00 PM,07:00 PM,MTWRFS,,FL
2013-05-13Z,2013-06-07Z,11:00 AM,02:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,12:50 PM,02:30 PM,MTWR,Mechanical Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,05:00 PM,07:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:30 PM,04:50 PM,MTWR,Mechanical Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:30 PM,04:50 PM,MTWR,Mechanical Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:30 AM,12:10 PM,MTWR,Mechanical Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,05:00 PM,07:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,08:00 AM,09:40 AM,MTWR,Mechanical Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,05:00 PM,07:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,08:00 AM,09:40 AM,MTWR,Willard Airport: Q3,LCD
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,12:50 PM,02:30 PM,MTWR,Willard Airport: Q3,LCD
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:30 AM,12:10 PM,TWR,Mechanical Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-05-13Z,2013-06-07Z,08:00 AM,11:00 AM,MTWRFS,,FL
2013-05-13Z,2013-06-07Z,11:00 AM,02:00 PM,MTWRFS,,FL
2013-05-13Z,2013-06-07Z,02:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,08:00 AM,09:40 AM,MTWR,Willard Airport: Q3,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,08:00 AM,10:00 AM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,10:00 AM,12:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,01:00 PM,03:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,03:00 PM,05:00 PM,MTWRFS,,FL
2013-06-10Z,2013-08-01Z,05:00 PM,07:00 PM,TR,Mechanical Engineering Bldg,DIS
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-06-07Z,01:00 PM,04:50 PM,MTW,Wohlers Hall,LCD
2013-06-10Z,2013-08-01Z,09:30 AM,11:20 AM,MTW,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-06-07Z,08:00 AM,11:50 AM,MTW,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-06-07Z,09:00 AM,12:50 PM,TWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,10:00 AM,11:20 AM,MTRF,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,08:30 AM,09:50 AM,MTWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,08:30 AM,09:50 AM,MTWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,08:30 AM,09:50 AM,MTWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,08:30 AM,09:50 AM,MTWR,Business Instructional Fac,LCD
,,ARRANGED,,,,LCD
,,ARRANGED,,,,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,11:20 AM,MTWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,11:20 AM,MTWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,11:20 AM,MTWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,11:20 AM,MTWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
,,ARRANGED,,,,LCD
,,ARRANGED,,,,LCD
2013-05-13Z,2013-08-01Z,06:00 PM,08:50 PM,MW,Business Instructional Fac,LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,01:00 PM,04:20 PM,W,Business Instructional Fac,S3
2013-06-10Z,2013-08-01Z,01:00 PM,02:50 PM,MWR,Business Instructional Fac,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,S4
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,N1
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,07:00 PM,08:15 PM,MTWR,,ONL
2013-06-10Z,2013-08-01Z,10:30 AM,11:45 AM,MTWR,English Building,LCD
2013-06-10Z,2013-08-01Z,09:00 AM,10:15 AM,MTWR,English Building,LCD
2013-06-10Z,2013-08-01Z,12:30 PM,01:45 PM,MTWR,,ONL
2013-06-10Z,2013-08-01Z,07:00 AM,08:15 AM,MTWR,,ONL
2013-06-10Z,2013-08-01Z,11:00 AM,12:15 PM,MTWR,,ONL
2013-06-10Z,2013-08-01Z,02:00 PM,03:15 PM,MTWR,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-05-13Z,2013-08-01Z,ARRANGED,,,,CNF
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
,,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,01:00 PM,03:50 PM,TR,Newmark Civil Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,01:00 PM,03:50 PM,TR,Newmark Civil Engineering Bldg,LCD
,,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,09:00 AM,11:00 AM,MWF,Newmark Civil Engineering Bldg,LCD
2013-06-10Z,2013-08-01Z,09:00 AM,11:00 AM,MWF,Newmark Civil Engineering Bldg,LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-06-07Z,09:00 AM,03:50 PM,TR,Newmark Civil Engineering Bldg,LBD
2013-05-13Z,2013-06-07Z,09:00 AM,12:50 PM,MWF,Newmark Civil Engineering Bldg,LBD
2013-06-10Z,2013-08-01Z,01:00 PM,03:50 PM,MW,Newmark Civil Engineering Bldg,LBD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,DIS
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,10:00 AM,10:50 AM,MTWR,Chemistry Annex,LEC
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,12:00 PM,01:50 PM,TR,Chemistry Annex,LAB
2013-06-10Z,2013-08-01Z,12:00 PM,01:50 PM,TR,Chemistry Annex,LAB
2013-06-10Z,2013-08-01Z,12:00 PM,01:50 PM,TR,Chemistry Annex,LAB
2013-06-10Z,2013-08-01Z,01:00 PM,01:50 PM,MTWR,Chemistry Annex,LEC
2013-06-10Z,2013-08-01Z,12:00 PM,12:50 PM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,12:00 PM,12:50 PM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,12:00 PM,12:50 PM,MTWR,Noyes Laboratory,Q
2013-06-10Z,2013-08-01Z,09:00 AM,10:50 AM,TR,Chemistry Annex,LAB
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWRF,,ONL
2013-06-10Z,2013-08-01Z,11:00 AM,11:50 AM,MW,Noyes Laboratory,LEC
2013-06-10Z,2013-08-01Z,11:00 AM,11:50 AM,MW,Noyes Laboratory,LEC
2013-06-10Z,2013-08-01Z,01:00 PM,04:50 PM,MW,Noyes Laboratory,LAB
2013-06-10Z,2013-08-01Z,01:00 PM,04:50 PM,MW,Noyes Laboratory,LAB
2013-06-10Z,2013-08-01Z,ARRANGED,,,,PR
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWRF,Noyes Laboratory,LCD
2013-06-10Z,2013-08-01Z,09:00 AM,09:50 AM,MTWRF,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,01:00 PM,02:15 PM,MTWR,Noyes Laboratory,LEC
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-07-05Z,09:00 AM,12:50 PM,MTWRF,Foreign Languages Building,LCD
2013-06-10Z,2013-07-05Z,09:00 AM,12:50 PM,MTWRF,Foreign Languages Building,LCD
2013-07-08Z,2013-08-01Z,09:00 AM,12:50 PM,MTWRF,Foreign Languages Building,LCD
2013-07-08Z,2013-08-01Z,09:00 AM,12:50 PM,MTWRF,Foreign Languages Building,LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,01:00 PM,02:40 PM,TWR,Huff Hall,LEC
2013-05-13Z,2013-06-07Z,10:00 AM,12:15 PM,TWR,Armory,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-06-07Z,01:00 PM,03:15 PM,TWR,Huff Hall,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,06:30 PM,09:15 PM,W,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,PR
2013-05-13Z,2013-06-07Z,ARRANGED,,,,LCD
2013-05-13Z,2013-06-07Z,ARRANGED,,,,LEC
2013-06-10Z,2013-08-01Z,ARRANGED,,,,LEC
2013-06-10Z,2013-08-01Z,ARRANGED,,,,LEC
2013-05-13Z,2013-06-07Z,ARRANGED,,,,LEC
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-07-05Z,ARRANGED,,,,ONL
,,05:00 PM,07:00 PM,R,,ONL
,,09:00 AM,05:00 PM,MTWRFS,,LCD
,,09:00 AM,05:00 PM,MTWRFS,,LCD
,,09:00 AM,01:00 PM,S,,LCD
,,09:00 AM,04:00 PM,MTWRF,,LCD
,,09:00 AM,01:00 PM,S,,LCD
,,09:00 AM,04:00 PM,MTWRF,,LCD
,,09:00 AM,01:00 PM,S,,LCD
,,09:00 AM,04:00 PM,MTWRF,,LCD
,,09:00 AM,01:00 PM,S,,LCD
,,09:00 AM,04:00 PM,MTWRF,,LCD
2013-06-10Z,2013-08-01Z,07:00 PM,08:30 PM,M,,ONL
2013-06-10Z,2013-08-01Z,07:00 PM,08:30 PM,M,,ONL
2013-06-10Z,2013-08-01Z,07:30 AM,11:20 AM,MTWRF,Education Building,LCD
2013-06-10Z,2013-08-01Z,07:30 AM,11:20 AM,MTWRF,Education Building,LCD
2013-06-10Z,2013-08-01Z,08:00 AM,10:50 AM,RF,Education Building,LCD
2013-06-10Z,2013-08-01Z,08:00 AM,10:50 AM,RF,Education Building,LCD
2013-05-13Z,2013-08-01Z,06:00 PM,08:00 PM,TR,,ONL
2013-05-13Z,2013-08-01Z,06:00 PM,08:00 PM,TR,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,CNF
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,01:00 PM,02:20 PM,MTWR,Foreign Languages Building,LCD
2013-06-10Z,2013-08-01Z,01:00 PM,02:20 PM,MTWR,Foreign Languages Building,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,11:20 AM,MTWR,Foreign Languages Building,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,11:20 AM,MTWR,Foreign Languages Building,LCD
2013-06-10Z,2013-08-01Z,11:30 AM,12:50 PM,MTWR,Foreign Languages Building,LCD
2013-06-10Z,2013-08-01Z,11:30 AM,12:50 PM,MTWR,Foreign Languages Building,LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,LEC
2013-06-10Z,2013-08-01Z,09:00 AM,11:50 AM,TR,Lincoln Hall,LCD
2013-05-13Z,2013-06-07Z,09:00 AM,11:50 AM,MTWR,Armory,LCD
2013-05-13Z,2013-06-07Z,12:00 PM,02:50 PM,MTWR,Lincoln Hall,LCD
2013-06-10Z,2013-08-01Z,10:00 AM,12:50 PM,MW,Lincoln Hall,LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,09:00 AM,11:50 AM,TR,Lincoln Hall,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,05:00 PM,07:50 PM,TR,Lincoln Hall,LCD
2013-05-13Z,2013-06-07Z,11:00 AM,01:50 PM,MTWR,Lincoln Hall,LCD
2013-06-10Z,2013-08-01Z,11:00 AM,01:50 PM,MW,Lincoln Hall,LCD
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,ARRANGED,,,,ONL
2013-05-13Z,2013-06-07Z,01:00 PM,03:50 PM,MTWR,Lincoln Hall,LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,02:00 PM,04:50 PM,MW,Lincoln Hall,S1
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,02:00 PM,04:50 PM,TR,Lincoln Hall,LCD
2013-06-10Z,2013-08-01Z,02:00 PM,04:50 PM,TR,Lincoln Hall,LCD
,,ARRANGED,,,,ONL
2013-06-10Z,2013-08-01Z,02:00 PM,04:50 PM,TR,Lincoln Hall,LCD
,,ARRANGED,,,,ONL
,,ARRANGED,,,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
,,ARRANGED,,,,ONL
,,ARRANGED,,,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,06:30 PM,09:15 PM,W,,ONL
2013-05-13Z,2013-08-01Z,06:30 PM,09:45 PM,T,,ONL
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-06-10Z,2013-08-01Z,01:00 PM,04:50 PM,W,,LBD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,06:30 PM,09:30 PM,T,,ONL
2013-05-13Z,2013-06-07Z,10:00 AM,11:50 AM,MTWRF,"ACES Lib, Info & Alum Ctr",LCD
2013-05-13Z,2013-06-07Z,10:00 AM,11:50 AM,MTWRF,"ACES Lib, Info & Alum Ctr",LCD
2013-05-13Z,2013-06-07Z,10:00 AM,11:50 AM,MTWRF,"ACES Lib, Info & Alum Ctr",LCD
2013-05-13Z,2013-08-01Z,ARRANGED,,,,IND
2013-05-13Z,2013-08-01Z,ARRANGED,,,,ONL
